,Unnamed: 0,id_0,name_0,id_1,name_1,song,successful_1,successful_0
93,93,4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"{'popularity': 38, 'song_name': 'Prove You Wrong', 'release_date': '2019-08-30', 'artists': ['Sheryl Crow', 'Stevie Nicks', 'Maren Morris']}",0,0
94,94,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,4mjIZ1lfDoQsRv2wJT6Ojr,Jacob Scesney,"{'popularity': 22, 'song_name': 'Amor Fati (feat. James Valentine & Jacob Scesney)', 'release_date': '2021-10-29', 'artists': ['Mike Posner', 'James Valentine', 'Jacob Scesney']}",1,0
95,95,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,7mAcgRMD6EfCKHO6cIkDOP,Jimmy Fallon,"{'popularity': 20, 'song_name': 'Almost Too Early For Christmas (with Dolly Parton)', 'release_date': '2022-11-04', 'artists': ['Jimmy Fallon', 'Dolly Parton']}",1,0
96,96,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,7r2sgTuPg0tuQvNPG4oNox,Honka,"{'popularity': 24, 'song_name': 'Drope', 'release_date': '2013-10-18', 'artists': ['Felix Jaehn', 'Honka']}",1,0
97,97,22dFwJoRBV51ue5TGnC7Dt,Beny Jr,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,"{'popularity': 76, 'song_name': 'Andando', 'release_date': '2023-05-12', 'artists': ['Morad', 'Eladio Carrion', 'Beny Jr']}",0,0
98,98,2AFFYBbkKiVSCMF19TSeCb,Charlie Hedges,6MDME20pz9RveH9rEXvrOM,Clean Bandit,"{'popularity': 23, 'song_name': 'Drive (feat. Wes Nelson & Topic) - Charlie Hedges & Eddie Craig Remix', 'release_date': '2021-10-08', 'artists': ['Clean Bandit', 'Charlie Hedges', 'Eddie Craig', 'Wes Nelson', 'Topic']}",0,0
99,99,29M3C4IzWXrztUr4cV2umC,King Los,6vXTefBL93Dj5IqAWq6OTv,French Montana,"{'popularity': 39, 'song_name': 'Ocho Cinco', 'release_date': '2013-01-01', 'artists': ['French Montana', 'MGK', 'King Los', 'Red Cafe', 'Diddy']}",0,0
100,100,1bT7m67vi78r2oqvxrP3X5,Naughty Boy,2rChxbkkh2U5ZrPuShKmTZ,My Nu Leng,"{'popularity': 22, 'song_name': 'La La La - My Nu Leng Remix', 'release_date': '2013-01-01', 'artists': ['Naughty Boy', 'Sam Smith', 'My Nu Leng']}",1,0
101,101,5pXe6yFchq1oyYK3rq2A8i,KIDDO,5s21IKPvmxRf9WxpO8H5UB,Hogland,"{'popularity': 57, 'song_name': 'Letting Go', 'release_date': '2019-06-07', 'artists': ['Hogland', 'KIDDO']}",1,0
102,102,4FlG0V0jhLO4qGpayFOphj,EST Gee,4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,"{'popularity': 40, 'song_name': 'Smoke (with EST Gee)', 'release_date': '2022-01-26', 'artists': ['BlocBoy JB', 'EST Gee']}",0,0
103,103,18CJ8k3h2Rggioow01dlwP,Cassper Nyovest,3RRUAZAe2JvCMNT6PiDeYa,M.I,"{'popularity': 34, 'song_name': 'Loco', 'release_date': '2022-09-16', 'artists': ['Nasty C', 'Cassper Nyovest']}",0,0
104,104,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,"{'popularity': 0, 'song_name': '911 - Sofi Tukker Remix', 'release_date': '2023-06-05', 'artists': ['Lady Gaga', 'Sofi Tukker']}",0,0
105,105,1qVHDR3icC0cD02ofnzEA1,Denis First,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"{'popularity': 19, 'song_name': 'Let It Be Me - Denis First Remix', 'release_date': '2019-10-18', 'artists': ['Steve Aoki', 'Backstreet Boys', 'Denis First']}",0,0
106,106,0JC2AA39PFMTEqVzZqx0I8,London Classical Orchestra,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,"{'popularity': 19, 'song_name': 'Junk', 'release_date': '1999-01-01', 'artists': ['Paul McCartney', 'London Symphony Orchestra', 'Lawrence Foster']}",1,0
107,107,2hsDR10j6idVS8ZNc3Lg4p,Joe Ghost,6BrvowZBreEkXzJQMpL174,Hardwell,"{'popularity': 9, 'song_name': 'Are You Ready - Hardwell Rework', 'release_date': '2013-02-04', 'artists': ['Joe Ghost', 'Hardwell']}",0,0
108,108,0c173mlxpT3dSFRgMO8XPh,Big Sean,4yBK75WVCQXej1p04GWqxH,Jeezy,"{'popularity': 48, 'song_name': 'Show Out (feat. Big Sean & Jeezy)', 'release_date': '2013-08-23', 'artists': ['Juicy J', 'Big Sean', 'Jeezy']}",0,0
109,109,1WHoAjAWGx5qLsgzpaOk7W,Hercules & Love Affair,6aq8T2RcspxVOGgMrTzjWc,Soft Cell,"{'popularity': 14, 'song_name': 'Purple Zone - Hercules & Love Affair Remix', 'release_date': '2022-06-01', 'artists': ['Soft Cell', 'Pet Shop Boys', 'Hercules & Love Affair']}",0,0
110,110,4yBK75WVCQXej1p04GWqxH,Jeezy,67nwj3Y5sZQLl72VNUHEYE,Wale,"{'popularity': 5, 'song_name': 'The Motto Freestyles', 'release_date': '2012-04-03', 'artists': ['Jeezy', 'Wale', 'Meek Mill', 'DJ Khaled']}",0,0
111,111,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,45gHcnDnMC15sgx3VL7ROG,42 Dugg,"{'popularity': 64, 'song_name': 'Bout A Million (feat. 42 Dugg & 21 Savage)', 'release_date': '2021-07-16', 'artists': ['Pop Smoke', '21 Savage', '42 Dugg']}",0,0
112,112,69DKP6GuG0YiUc5K7tJ4an,Ella Isaacson,7wFDo161xYdeaiLz3KIHoM,Gallant,"{'popularity': 35, 'song_name': 'Expectations (R3HAB Remix)', 'release_date': '2020-06-12', 'artists': ['Ella Isaacson', 'R3HAB', 'Gallant']}",1,0
113,113,3MyFDtqB80WZvbtCZRsekM,Bakermat,3w4VAlllkAWI6m0AV0Gn6a,Hurts,"{'popularity': 23, 'song_name': 'Lights - Bakermat Remix', 'release_date': '2015-09-18', 'artists': ['Hurts', 'Bakermat']}",0,0
114,114,6QMABvTzixnxzsLYyhqRxI,Majestic,7wzaSKTsjE9HnuDuZTX452,Arlissa,"{'popularity': 6, 'song_name': 'Touch - Majestic vs Control-S Remix', 'release_date': '2016-05-06', 'artists': ['Tough Love', 'Arlissa', 'Majestic', 'Control-S']}",1,0
115,115,2FXC3k01G6Gw61bmprjgqS,Hozier,39RaU9BN81x3KBo299bwXs,Fideles,"{'popularity': 36, 'song_name': 'Tell It To My Heart (feat. Hozier) - Fideles Remix', 'release_date': '2021-11-26', 'artists': ['MEDUZA', 'Hozier', 'Fideles']}",1,0
116,116,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,77YvCBWe0tTLygpgSJsdOH,Dhee,"{'popularity': 42, 'song_name': 'Dheeme Dheeme', 'release_date': '2000-09-08', 'artists': ['A.R. Rahman', 'Kavita Krishnamurthy']}",0,0
117,117,33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,4pGKT0bADpfN9VOZvGlSz0,LittGloss,"{'popularity': 5, 'song_name': 'L.A. Traffic - Ryan Riback Remix', 'release_date': '2020-05-15', 'artists': ['LittGloss', 'Ryan Riback']}",0,0
118,118,1eQJUHJRurFXGd3j8i8W4x,Lady Du,1yGfiRkJTmv4aSabKIUf5j,Tycoon,"{'popularity': 15, 'song_name': 'Mali Yami', 'release_date': '2022-09-23', 'artists': ['Khanyisa', 'Lady Du', 'Marcus MC', 'Tycoon']}",1,0
119,119,1eQJUHJRurFXGd3j8i8W4x,Lady Du,1svX5cMlY22N60RxwzeJNO,DJ Lag,"{'popularity': 13, 'song_name': 'Lucifer', 'release_date': '2022-02-18', 'artists': ['DJ Lag', 'Lady Du']}",1,0
120,120,1Yss4ClgrS9sIprNlq5O3l,Yhung T.O.,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,"{'popularity': 30, 'song_name': 'Hoop Dreams (feat. Yhung T.O.)', 'release_date': '2018-08-16', 'artists': ['Sage The Gemini', 'Yhung T.O.']}",0,0
121,121,0U6suWTdf1eQtxorBi2Chu,Steve Forest,2orIEMw3OyKWIaZ6CGueGg,The Cube Guys,"{'popularity': 0, 'song_name': 'Que Pasa Miami (The Cube Guys Mix) - Nicola Fasano & Steve Forest Vs The Cube Guys', 'release_date': '2013-05-08', 'artists': ['Nicola Fasano', 'Steve Forest', 'The Cube Guys', 'Mad Bob']}",0,0
122,122,5LZvqmAykntSNU1Xr9ejmb,WHOELSEBUTJUELZ,70s3IS6gQEe8f9l08yYdpJ,KVR,"{'popularity': 3, 'song_name': 'Never Gonna Be (feat. Kaíva) - YFS x WHOELSEBUTJUELZ Remix', 'release_date': '2017-09-22', 'artists': ['KVR', 'Kaíva', 'YFS', 'WHOELSEBUTJUELZ']}",0,0
123,123,5PVSEFUT4Inqu3yEq56Ku9,Raghav,6J5yGqBLCqgyt2RiZEUZNQ,Jason Rooney,"{'popularity': 1, 'song_name': 'Fire - Alex Gaudino & Jason Rooney Remix', 'release_date': '2013-01-22', 'artists': ['Raghav', 'Alex Gaudino', 'Jason Rooney']}",0,0
124,124,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,3ePG42BqYBIZKBxzwVwe9L,C.C. Sheffield,"{'popularity': 47, 'song_name': 'Escape Me (feat. C.C. Sheffield)', 'release_date': '2009-10-02', 'artists': ['Tiësto', 'C.C. Sheffield']}",0,0
125,125,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,7e4AmALFiKR69Xra2EksPU,Julien Marchal,"{'popularity': 28, 'song_name': 'Closer To God', 'release_date': '2020-04-03', 'artists': ['Steve Aoki', 'Kita Sovee', 'Julien Marchal']}",1,0
126,126,0lMa3YTHqQnDDTBaxAV7LK,Ranveer Singh,20qISvAhX20dpIbOOzGK3q,Nas,"{'popularity': 33, 'song_name': 'Nashe Si Chadh Gayi (From ""Befikre"")', 'release_date': '2020-04-26', 'artists': ['Arijit Singh']}",0,0
127,127,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,"{'popularity': 32, 'song_name': 'Lie Lie Lie - R3HAB Remix', 'release_date': '2021-02-12', 'artists': ['Joshua Bassett', 'R3HAB']}",0,0
128,128,57Vnemieu10x71jR2UWc4o,MKLA,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,"{'popularity': 62, 'song_name': 'Alive', 'release_date': '2021-06-30', 'artists': ['Zeds Dead', 'MKLA']}",0,0
129,129,67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,7ySHyUSqpKzGnDqOxLiCFH,Charlotte OC,"{'popularity': 42, 'song_name': 'Symphony', 'release_date': '2016-10-14', 'artists': ['Zeds Dead', 'Charlotte OC']}",0,0
130,130,0yLRgESmhQ2S3bTgrpL9s5,Frederick,4Ws2otunReOa6BbwxxpCt6,Benny Benassi,"{'popularity': 35, 'song_name': 'We Light Forever Up', 'release_date': '2017-03-17', 'artists': ['Benny Benassi', 'Lush & Simon', 'Frederick']}",0,0
131,131,0TA8pbxxr3Z1kl6XDUZMX9,Kerri Hilson,31HjiqargV4NAw4GZqUale,Ace Hood,"{'popularity': 17, 'song_name': 'Pretty Girl Rock (Remix) (feat. Kerri Hilson)', 'release_date': '2011-02-14', 'artists': ['Ace Hood', 'Kerri Hilson']}",1,0
132,132,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,6nhrSIBO7uf6WWFkmkrQkf,Guap Tarantino,"{'popularity': 9, 'song_name': 'No Lies', 'release_date': '2018-10-19', 'artists': ['iLuvMuny', 'Gunna', 'Guap Tarantino']}",0,0
133,133,1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,6eYjM3EJ2ux62CjigGQIiU,DJ Xclusive,"{'popularity': 6, 'song_name': 'Pose', 'release_date': '2018-05-01', 'artists': ['DJ Xclusive', 'Tiwa Savage', 'Solid Star']}",1,0
134,134,0e6qzpphJHtObTSwD75mi0,The Avener,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"{'popularity': 45, 'song_name': 'Lust For Life - The Avener Rework', 'release_date': '2017-08-25', 'artists': ['Lana Del Rey', 'The Avener', 'The Weeknd']}",0,0
135,135,0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,7LOHocDfDRSAznhI11LhJ5,Plastic Plates,"{'popularity': 7, 'song_name': 'Our Perfect Disease - Plastic Plates Remix', 'release_date': '2011', 'artists': ['The Wombats', 'Plastic Plates']}",0,0
136,136,0xVahyOCatwKqHyKLfeXwN,Derrick Hoh,20gsENnposVs2I4rQ5kvrf,Sam Feldt,"{'popularity': 45, 'song_name': 'Hotel', 'release_date': '2022-09-09', 'artists': ['Derek Pope']}",1,0
137,137,1l2ekx5skC4gJH8djERwh1,Don Diablo,5rGrDvrLOV2VV8SCFVGWlj,Imanbek,"{'popularity': 22, 'song_name': 'Kill Me Better - Don Diablo VIP Mix', 'release_date': '2020-11-27', 'artists': ['Don Diablo', 'Imanbek', 'Trevor Daniel']}",0,0
138,138,4h9F4B1Fwa5WuSEJy1ene9,Black Alex,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,"{'popularity': 13, 'song_name': 'Touch Your Button Carnival Jam (feat. will.i.am, Melissa Jimenez, Machel Montano, Daniela Mercury, Black Alex & Djakout Mizik)', 'release_date': '2007-12-03', 'artists': ['Wyclef Jean', 'will.i.am', 'Melissa Jimenez', 'Machel Montano', 'Daniela Mercury', 'Black Alex', 'Djakout Mizik']}",0,0
139,139,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,59wfkuBoNyhDMQGCljbUbA,Diddy,"{'popularity': 51, 'song_name': 'Tell Me (feat. Christina Aguilera)', 'release_date': '2006-10-16', 'artists': ['Diddy', 'Christina Aguilera']}",0,0
140,140,1IueXOQyABrMOprrzwQJWN,Sigala,3Isy6kedDrgPYoTS1dazA9,Sean Paul,"{'popularity': 49, 'song_name': 'Feels Like Home (feat. Kent Jones)', 'release_date': '2018-06-14', 'artists': ['Sigala', 'Fuse ODG', 'Sean Paul', 'Kent Jones']}",1,0
141,141,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,56WwKhBsxrWjpwXvJVLAjZ,Andrea Echeverri,"{'popularity': 52, 'song_name': 'La Tierra del Olvido (feat. Fanny Lu, Fonseca, Maluma, Andrea Echeverri, Cholo Valderrama, Coral Group & Herencia de Timbiquí) - 2015', 'release_date': '2015-08-07', 'artists': ['Carlos Vives', 'Fanny Lu', 'Fonseca', 'Maluma', 'Andrea Echeverri', 'Cholo Valderrama', 'Coral Group', 'Herencia de Timbiqui']}",1,0
142,142,3ncebjXyf0NwYMutzK2DNg,Sound Sultan,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,"{'popularity': 0, 'song_name': 'People Bad - Remix', 'release_date': '2015-06-30', 'artists': ['Sound Sultan', 'Wyclef Jean']}",0,0
143,143,3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,7f35VZGDpomj11PXdNn5D9,Max B,"{'popularity': 13, 'song_name': 'Straight Cash', 'release_date': '2010-12-16', 'artists': ['Max B', 'French Montana', 'Gorilla Zoe', 'Cassidy']}",0,0
144,144,0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"{'popularity': 50, 'song_name': '1+1 (feat. Yandel & Sofía Reyes) - Banx & Ranx Remix', 'release_date': '2021-08-06', 'artists': ['Sia', 'Banx & Ranx', 'Yandel', 'Sofía Reyes']}",0,0
145,145,2ht3wxeT69CzyKFChNnNAB,Big Boi,4sb7rZNN93BSS6Gqgepo4v,Too $hort,"{'popularity': 32, 'song_name': 'Fo Yo Sorrows', 'release_date': '2010-01-01', 'artists': ['Big Boi', 'George Clinton', 'Too $hort', 'Sam Chris']}",1,0
146,146,1pbHrVayIcVpHI9z97u4bK,Bingo Players,6d7AYr4nvqHPhfPaDLLeRU,Qulinez,"{'popularity': 9, 'song_name': ""Don't Blame The Party (Mode) [feat. Heather Bright] - Qulinez Remix"", 'release_date': '2012-07-02', 'artists': ['Bingo Players', 'Heather Bright', 'Qulinez']}",1,0
147,147,3TG1RXLaEhHz5SIPMWahit,Nehuda,3mLdH6xxrscTf2poCN9Kzy,Rio Santana,"{'popularity': 20, 'song_name': 'Chalala', 'release_date': '2018-03-23', 'artists': ['Nehuda', 'Rio Santana']}",0,0
148,148,5moJNCJeiNwuQAhDLJXULs,Incognito,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,"{'popularity': 45, 'song_name': 'Lowdown (feat. Incognito & Chaka Khan)', 'release_date': '2013-01-29', 'artists': ['Mario Biondi', 'Incognito', 'Chaka Khan']}",0,0
149,149,7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,7qfcSYB4mkD1YyEVIkCgi9,Icarus Moth,"{'popularity': 10, 'song_name': 'I Was Wrong - Icarus Moth Remix', 'release_date': '2016-10-13', 'artists': ['A R I Z O N A', 'Icarus Moth']}",1,0
150,150,6BrvowZBreEkXzJQMpL174,Hardwell,7vXjcQI5DPFGXHiUY9rFin,Jake Shanahan,"{'popularity': 9, 'song_name': 'Passion - Hardwell Edit', 'release_date': '2011-11-14', 'artists': ['Jake Shanahan', 'Sebastien Lintz']}",0,0
151,151,4JyfkCTV9FO5Yipee3f9EI,Trans-X,4mncDFjVLUa3s025Tct3Ry,Claptone,"{'popularity': 22, 'song_name': 'Living On Video - Claptone Remix', 'release_date': '1983', 'artists': ['Trans-X', 'Claptone']}",0,0
152,152,18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,"{'popularity': 27, 'song_name': 'Gooder', 'release_date': '2009-01-01', 'artists': ['Young Money']}",0,0
153,153,4z19QMyPVRwbd4Fs2LisBa,Darkiel,6ieK9Ddas29reReO60on3o,"Gotay ""El Autentiko""","{'popularity': 49, 'song_name': 'Jersey - Remix', 'release_date': '2017-05-02', 'artists': ['Sou El Flotador', 'Anuel AA', 'Tali', 'Lito Kirino', 'Brytiago', 'Darkiel', 'Gotay ""El Autentiko""', 'Yomo', 'Miky Woodz', 'Noriel']}",0,0
154,154,0jqr8aeeHSn5pMEVD4aTrI,Krystal Klear,6oBm8HB0yfrIc9IHbxs6in,Lykke Li,"{'popularity': 31, 'song_name': 'Late Night Feelings - Krystal Klear Remix', 'release_date': '2019-04-26', 'artists': ['Mark Ronson', 'Lykke Li', 'Krystal Klear']}",1,0
155,155,3EUM35RpJZkmptksMgQyj6,Sneakbo,7oMRcCu0OYSCtCyS3P37iC,Afro B,"{'popularity': 20, 'song_name': 'Body Close (feat. Team Salut & Afro B)', 'release_date': '2018-03-02', 'artists': ['Sneakbo', 'Afro B', 'Team Salut']}",1,0
156,156,61ipISvUVa5LkJlKZnm3Oo,Alle Farben,78GHS9zWXcj8tBke222g5N,Pretty Pink,"{'popularity': 6, 'song_name': 'Different for Us - Pretty Pink Remix', 'release_date': '2019-07-26', 'artists': ['Alle Farben', 'Jordan Powers', 'Pretty Pink']}",0,0
157,157,4AGwPDdh1y8hochNzHy5HC,RAC,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,"{'popularity': 34, 'song_name': 'Rat Race', 'release_date': '2015-09-18', 'artists': ['Andy Mineo', 'Jon Bellion']}",0,0
158,158,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,5iwLVxdLzgm1cLrZunXzWR,AFSHEEN,"{'popularity': 24, 'song_name': 'No Sleeep (feat. J. Cole) - AFSHeeN Remix', 'release_date': '2015-10-02', 'artists': ['Janet Jackson', 'J. Cole', 'AFSHEEN']}",0,0
159,159,3TaUSUXn41GixL7zbvrIDt,A-Trak,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,"{'popularity': 31, 'song_name': 'What, Me Worry? - A-Trak Remix', 'release_date': '2022-07-15', 'artists': ['Portugal. The Man', 'A-Trak']}",0,0
160,160,5UjifI1TYefXWn9GdqDOHl,Social House,6icQOAFXDZKsumw3YXyusw,Lil Yachty,"{'popularity': 76, 'song_name': 'Magic In The Hamptons (feat. Lil Yachty)', 'release_date': '2018-06-08', 'artists': ['Social House', 'Lil Yachty']}",0,0
161,161,4ZjJmxiWDURUeXl9erCsE5,Owen Norton,6Dd3NScHWwnW6obMFbl1BH,Daya,"{'popularity': 23, 'song_name': 'Insomnia - Owen Norton Remix', 'release_date': '2019-05-17', 'artists': ['Daya', 'Owen Norton']}",0,0
162,162,1igl9M102nuD96lo3ZoW5d,Thutmose,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,"{'popularity': 41, 'song_name': 'Love In The Morning', 'release_date': '2020-08-19', 'artists': ['Thutmose', 'Rema', 'R3HAB']}",0,0
163,163,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,6zrXmqDEqtBFUZo6jedNf0,Danny Wolf,"{'popularity': 22, 'song_name': 'Everything Rare (feat. Rich The Kid)', 'release_date': '2018-07-20', 'artists': ['HoodRich Pablo Juan', 'Danny Wolf', 'Rich The Kid']}",0,0
164,164,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,6NL31G53xThQXkFs7lDpL5,Rapsody,"{'popularity': 21, 'song_name': 'Day One Friend', 'release_date': '2022-02-18', 'artists': ['Robin Thicke', 'Rapsody']}",0,0
165,165,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,1LukV2OKzL9bjjiKEHR5PM,Dose,"{'popularity': 36, 'song_name': 'Marijuana', 'release_date': '2014-02-11', 'artists': ['Awkwafina']}",0,0
166,166,1ADdpen72RPuafRcv0YRBf,Antonio Orozco,77zlytAFjPFjUKda8TNIDY,Youssou N'Dour,"{'popularity': 8, 'song_name': 'Por Que No Les Devuelves El Sol', 'release_date': '2006-01-01', 'artists': ['Antonio Orozco', ""Youssou N'Dour""]}",1,0
167,167,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"{'popularity': 42, 'song_name': ""Children's Story"", 'release_date': '1998-09-29', 'artists': ['Black Star']}",0,0
168,168,4qBgvVog0wzW75IQ48mU7v,KYLE,6PDLwWvgYNMfBRLqC1h5cJ,Buddy,"{'popularity': 30, 'song_name': 'Angel', 'release_date': '2015-07-16', 'artists': ['KYLE', 'Buddy']}",0,0
169,169,2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,2YL0l5fnyHE9FEf1bwFGCc,Kleerup,"{'popularity': 29, 'song_name': 'Lovers Table', 'release_date': '2020-03-06', 'artists': ['Kleerup', 'AlunaGeorge']}",0,0
170,170,2cMmDHpkVAm6hGJ2xkGdde,DJ E.T,6r514fXAl2fe5cHF6HKOHW,JRY,"{'popularity': 4, 'song_name': 'Planet Revolution', 'release_date': '2021-10-01', 'artists': ['DJ E.T', 'Jaded Jane', 'JRY']}",0,0
171,171,1Uyqa2sdHm1bL5JK4IC4zc,Wooli,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,"{'popularity': 15, 'song_name': 'After All - Kompany & Wooli Remix', 'release_date': '2016-12-19', 'artists': ['SLANDER', 'YOOKiE', 'Jinzo', 'Wooli', 'Kompany']}",1,0
172,172,2BhSSiFfl7HHN969F0uEa6,Stash Konig,5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,"{'popularity': 10, 'song_name': 'Low - Stash Konig Extended Remix', 'release_date': '2018-09-28', 'artists': ['Lenny Kravitz', 'Stash Konig']}",0,0
173,173,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,4frXpPxQQZwbCu3eTGnZEw,Thundercat,"{'popularity': 47, 'song_name': 'Drink Dat', 'release_date': '2017-02-24', 'artists': ['Thundercat', 'Wiz Khalifa']}",0,0
174,174,4KJ6jujcNPzOyhdNoiNftp,lovelytheband,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,"{'popularity': 38, 'song_name': 'Change Your Mind', 'release_date': '2019-03-29', 'artists': ['Dillon Francis', 'lovelytheband']}",0,0
175,175,1LOB7jTeEV14pHai6EXSzF,Cash Cash,6kn7LhH5siatL0X1kefy0r,BOXINBOX,"{'popularity': 10, 'song_name': 'All My Love (feat. Conor Maynard) - BOXINBOX & Lionsize Remix', 'release_date': '2016-06-23', 'artists': ['Cash Cash', 'Conor Maynard', 'BOXINBOX']}",0,0
176,176,0fbFfVckGKsDbAfYnB5mD1,Mannie Fresh,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"{'popularity': 6, 'song_name': 'Contagious (feat. Mannie Fresh)', 'release_date': '2015-12-11', 'artists': ['Waka Flocka Flame', 'Mannie Fresh']}",0,0
177,177,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,"{'popularity': 37, 'song_name': 'No Te Enamores - Alan Walker Remix', 'release_date': '2021-04-16', 'artists': ['Milly', 'Alan Walker', 'Jay Wheeler', 'Farruko', 'Nio Garcia', 'Amenazzy']}",0,0
178,178,4IVAbR2w4JJNJDDRFP3E83,6LACK,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,"{'popularity': 61, 'song_name': 'Damn (feat. 6lack)', 'release_date': '2020-11-06', 'artists': ['Omah Lay', '6LACK']}",0,0
179,179,1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,78xUyw6FkVZrRAtziFdtdu,The Roots,"{'popularity': 48, 'song_name': 'My Shot (feat. Busta Rhymes, Joell Ortiz & Nate Ruess) - Rise Up Remix', 'release_date': '2016-12-02', 'artists': ['The Roots', 'Busta Rhymes', 'Joell Ortiz', 'Nate Ruess']}",0,0
180,180,6nxWCVXbOlEVRexSbLsTer,Flume,6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,"{'popularity': 46, 'song_name': 'How To Build A Relationship', 'release_date': '2019-03-22', 'artists': ['Flume', 'JPEGMAFIA']}",0,0
181,181,3O8ZSZ4dKaSXQ02Jsok93M,Skeleeno,4AA474G2hRfrHyGrfyDseO,Mozzy,"{'popularity': 4, 'song_name': 'Struggle', 'release_date': '2016-05-27', 'artists': ['Mozzy', 'Red Dot', 'Lace', 'Skeleeno']}",1,0
182,182,1BRRMbek42a6TUSFhYGch1,Derez Lenard,6h2J3dxLnTyURwIUBumKog,Rich Gang,"{'popularity': 31, 'song_name': 'Pull Up', 'release_date': '2016-06-03', 'artists': ['Rich Gang', 'Jacquees', 'J-Soul', 'Ralo Stylz', 'Derez Lenard', 'Birdman']}",0,0
183,183,4Fn5clYETVpCxnIcFSZhr9,Massaka,6bGOmNBU1AOgttgOjh0ldf,Ati242,"{'popularity': 43, 'song_name': '9 MM', 'release_date': '2021-06-11', 'artists': ['Ati242', 'Massaka']}",0,0
184,184,3AQRLZ9PuTAozP28Skbq8V,The Script,3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,"{'popularity': 63, 'song_name': ""You Don't Know Me (feat. Duane Harden) - Radio Edit"", 'release_date': '1998-01-01', 'artists': ['Armand Van Helden', 'Duane Harden']}",0,0
185,185,0YinUQ50QDB7ZxSCLyQ40k,Mustard,5SX3uKjzTA6IzqmHxQjLB0,Greedo,"{'popularity': 35, 'song_name': 'All 4s (feat. Greedo)', 'release_date': '2017-12-15', 'artists': ['Mustard', 'RJMrLA', 'Greedo']}",0,0
186,186,4DmyTAZqR35ySO3IHxOxBK,Newtone,5bWUlnPx9OYKsLiUJrhCA1,Jon Z,"{'popularity': 35, 'song_name': '420', 'release_date': '2018-04-20', 'artists': ['Jon Z', 'Newtone', 'Myke Towers']}",0,0
